Table,OldName,NewName,Type,Required,Nullable,Auto,Default,Description
PurchaseOrder,MODE_DISPATCH,ModeDispatch,VARCHAR2(250),لا,نعم,لا,,طريقة الشحن
PurchaseOrder,FREIGHT_CURR,FreightCurrency,VARCHAR2(7),لا,نعم,لا,,عملة الشحن
PurchaseOrder,CNTCT_PERSON,ContactPerson,VARCHAR2(300),لا,نعم,لا,,شخص التواصل
PurchaseOrder,NEED_CHECK_QTY,NeedCheckQty,"""NUMBER(1, 0)""",لا,نعم,لا,,يتطلب مراجعة كمية
PurchaseOrder,VND_PI_NO,VendorPINo,VARCHAR2(30),لا,نعم,لا,,رقم فاتورة المورد
PurchaseOrder,RECEIVE_DATE,ReceiveDate,DATE,لا,نعم,لا,,تاريخ الاستلام
PurchaseOrder,PO_DOC_TYPE,PurchaseOrderDocType,"""NUMBER(5, 0)""",لا,نعم,لا,,نوع مستند الأمر
PurchaseOrder,DESC_INS_TEARMS,InsuranceTermsDesc,VARCHAR2(1000),لا,نعم,لا,,وصف شروط التأمين
PurchaseOrder,DISC_AMT_MST,DiscountAmountMaster,NUMBER,لا,نعم,لا,,خصم رئيسي
PurchaseOrder,DISC_AMT_DTL,DiscountAmountDetail,NUMBER,لا,نعم,لا,,خصم تفصيلي
PurchaseOrder,PO_CHECKED,Checked,"""NUMBER(1, 0)""",لا,نعم,لا,,تم المراجعة (1=نعم)
PurchaseOrder,PO_LOCKED,Locked,"""NUMBER(1, 0)""",لا,نعم,لا,,مقفل (1=نعم)
PurchaseOrder,BILL_NO_V_CODE,VendorBillNo,VARCHAR2(20),لا,نعم,لا,,رقم فاتورة المورد
PurchaseOrder,BILL_DATE_V_CODE,VendorBillDate,DATE,لا,نعم,لا,,تاريخ فاتورة المورد
PurchaseOrder,CLC_VAT_PRICE_TYP,VATPriceType,NUMBER,لا,نعم,لا,,نوع احتساب الضريبة في السعر
PurchaseOrder,FIELD1,Field1,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 1
PurchaseOrder,FIELD2,Field2,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 2
PurchaseOrder,FIELD3,Field3,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 3
PurchaseOrder,FIELD4,Field4,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 4
PurchaseOrder,FIELD5,Field5,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 5
PurchaseOrder,FIELD6,Field6,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 6
PurchaseOrder,FIELD7,Field7,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 7
PurchaseOrder,FIELD8,Field8,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 8
PurchaseOrder,FIELD9,Field9,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 9
PurchaseOrder,FIELD10,Field10,VARCHAR2(1000),لا,نعم,لا,,حقل مرن 10
PurchaseOrder,CNTRCT_NO,ContractNo,VARCHAR2(60),لا,نعم,لا,,رقم العقد
PurchaseOrder,CNTRCT_SER,ContractSer,VARCHAR2(60),لا,نعم,لا,,تسلسل العقد
PurchaseOrder,SRVC_BILL,ServiceBill,"""NUMBER(1, 0)""",لا,نعم,لا,,فاتورة خدمات (1=نعم)
PurchaseOrder,ASSGN_TO_U_ID,AssignToUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,مخصص إلى مستخدم
PurchaseOrder,ASSGN_U_ID,AssignUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,مستخدم التخصيص
PurchaseOrder,ASSGN_DATE,AssignDate,DATE,لا,نعم,لا,,تاريخ التخصيص
PurchaseOrder,USE_VAT,UseVAT,"""NUMBER(1, 0)""",لا,نعم,لا,,استخدام الضريبة (1=نعم)
PurchaseOrder,RQRD_FRGHT_DATA,RequiredFreightData,"""NUMBER(1, 0)""",لا,نعم,لا,,مطلوب بيانات الشحن
PurchaseOrder,OTHR_AMT,OtherAmount,NUMBER,لا,نعم,لا,,مبالغ أخرى
PurchaseOrder,VAT_AMT,VATAmount,NUMBER,لا,نعم,لا,,مبلغ الضريبة الكلي
PurchaseOrder,CONTAINER_NO,ContainerNo,"""NUMBER(10, 0)""",لا,نعم,لا,,رقم الحاوية
PurchaseOrder,FREIGHT_LST_DATE,FreightLastDate,DATE,لا,نعم,لا,,تاريخ آخر شحن
PurchaseOrder,COSTING_TYPE_NO,CostingTypeNo,"""NUMBER(5, 0)""",لا,نعم,لا,,نوع التكلفة
PurchaseOrder,PORT_OF_FREIGHT,PortOfFreight,VARCHAR2(60),لا,نعم,لا,,منفذ الشحن
PurchaseOrder,AD_U_ID,AddedUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
PurchaseOrder,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
PurchaseOrder,UP_U_ID,UpdatedUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
PurchaseOrder,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
PurchaseOrder,UP_CNT,UpdateCount,"""NUMBER(10, 0)""",لا,نعم,لا,,عدد مرات التحديث
PurchaseOrder,PR_REP,ReportPriority,"""NUMBER(10, 0)""",لا,نعم,لا,,أولوية التقرير
PurchaseOrder,CMP_NO,CompanyNo,"""NUMBER(3, 0)""",نعم,لا,لا,,رقم الشركة
PurchaseOrder,BRN_NO,BranchNo,"""NUMBER(6, 0)""",نعم,لا,لا,,رقم الفرع
PurchaseOrder,BRN_YEAR,BranchYear,"""NUMBER(4, 0)""",لا,نعم,لا,,السنة المالية للفرع
PurchaseOrder,BRN_USR,BranchUser,"""NUMBER(3, 0)""",لا,نعم,لا,,مستخدم الفرع
PurchaseOrder,CLC_TYP_NO_TAX,VATTypeNo,"""NUMBER(5, 0)""",لا,نعم,لا,,نوع احتساب الضريبة
PurchaseOrder,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
PurchaseOrder,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
PurchaseOrder,LVL_NO_PRICE,LevelNoPrice,"""NUMBER(3, 0)""",لا,نعم,لا,,مستوى السعر
PurchaseOrder,PO_COMP,PurchaseCompany,VARCHAR2(50),لا,نعم,لا,,الشركة المسؤولة عن الشراء
PurchaseOrder,CLC_TAX_FREE_QTY_FLG,TaxFreeQtyFlag,"""NUMBER(1, 0)""",لا,نعم,لا,,علم الكمية المعفاة من الضريبة
PurchaseOrder,DOC_M_SQ,DocMSq,NUMBER,لا,نعم,لا,,رقم تسلسلي مؤقت
PurchaseOrder,PO_EXPIRE_DATE,PurchaseOrderExpireDate,DATE,لا,نعم,لا,,تاريخ انتهاء صلاحية الأمر
PurchaseOrder,PO_TNDR_NO,PurchaseTenderNo,VARCHAR2(30),لا,نعم,لا,,رقم مناقصة الشراء
PurchaseOrder,CUR_RATE,CurrencyRate,NUMBER,لا,نعم,لا,,سعر صرف العملة
PurchaseOrder,PMAN_CODE,PurchaseManagerCode,VARCHAR2(15),لا,نعم,لا,,كود مسؤول الشراء
PurchaseOrderDetail,PO_TYPE,PurchaseOrderType,"""NUMBER(5, 0)""",نعم,لا,لا,,نوع أمر الشراء
PurchaseOrderDetail,PO_NO,PurchaseOrderNo,"""NUMBER(15, 0)""",نعم,لا,لا,,رقم أمر الشراء
PurchaseOrderDetail,PO_SER,PurchaseOrderSerial,"""NUMBER(38, 0)""",لا,نعم,لا,,الرقم التسلسلي للأمر
PurchaseOrderDetail,I_CODE,ItemCode,VARCHAR2(30),نعم,لا,لا,,كود الصنف
PurchaseOrderDetail,I_QTY,ItemQty,NUMBER,لا,نعم,لا,,الكمية المطلوبة
PurchaseOrderDetail,FREE_QTY,FreeQty,NUMBER,لا,نعم,لا,,كمية مجانية
PurchaseOrderDetail,ITM_UNT,ItemUnit,VARCHAR2(10),نعم,لا,لا,,وحدة الصنف
PurchaseOrderDetail,P_SIZE,PackSize,NUMBER,نعم,لا,لا,,حجم العبوة
PurchaseOrderDetail,P_QTY,PackQty,NUMBER,لا,نعم,لا,,كمية العبوة
PurchaseOrderDetail,W_CODE,WarehouseCode,"""NUMBER(10, 0)""",لا,نعم,لا,,كود المستودع
PurchaseOrderDetail,DOC_TYPE_REF,DocTypeRef,"""NUMBER(5, 0)""",لا,نعم,لا,,نوع المستند المرجعي
PurchaseOrderDetail,PR_NO,PRNo,"""NUMBER(15, 0)""",لا,نعم,لا,,رقم طلب الشراء المرجعي
PurchaseOrderDetail,PR_SER,PRSerial,"""NUMBER(38, 0)""",لا,نعم,لا,,تسلسل طلب الشراء المرجعي
PurchaseOrderDetail,QT_NO,QTNo,"""NUMBER(15, 0)""",لا,نعم,لا,,رقم عرض السعر المرجعي
PurchaseOrderDetail,QT_SER,QTSerial,"""NUMBER(38, 0)""",لا,نعم,لا,,تسلسل عرض السعر المرجعي
PurchaseOrderDetail,I_PRICE,ItemPrice,"""NUMBER(24, 9)""",لا,نعم,لا,,سعر الصنف
PurchaseOrderDetail,RCRD_NO,RecordNo,"""NUMBER(10, 0)""",لا,نعم,لا,,رقم السطر الداخلي
PurchaseOrderDetail,ITEM_DESC,ItemDesc,VARCHAR2(1000),لا,نعم,لا,,وصف الصنف
PurchaseOrderDetail,BARCODE,Barcode,VARCHAR2(30),لا,نعم,لا,,باركود الصنف
PurchaseOrderDetail,USE_ATTCH,UseAttachment,"""NUMBER(1, 0)""",لا,نعم,لا,,استخدام مرفق للصنف
PurchaseOrderDetail,REC_ATTCH,ReceiveAttachment,"""NUMBER(10, 0)""",لا,نعم,لا,,عدد المرفقات للصنف
PurchaseOrderDetail,PI_QTY,PIQty,NUMBER,لا,نعم,لا,,كمية فاتورة المورد
PurchaseOrderDetail,PI_FREE_QTY,PIFreeQty,NUMBER,لا,نعم,لا,,كمية مجانية من المورد
PurchaseOrderDetail,AVL_QTY,AvailableQty,NUMBER,لا,نعم,لا,,الكمية المتاحة
PurchaseOrderDetail,ITM_CWTAVG,ItemCwtAvg,NUMBER,لا,نعم,لا,,متوسط تكلفة الوحدة
PurchaseOrderDetail,LAST_INCOME_PRICE,LastIncomePrice,NUMBER,لا,نعم,لا,,آخر سعر شراء للصنف
PurchaseOrderDetail,DOC_SEQUENCE,DocSequence,"""NUMBER(38, 0)""",لا,نعم,لا,,تسلسل السطر في المستند
PurchaseOrderDetail,DOC_SEQUENCE_PRQ,DocSequencePRQ,"""NUMBER(38, 0)""",لا,نعم,لا,,تسلسل طلب الشراء المرجعي
PurchaseOrderDetail,CANCELED,Canceled,"""NUMBER(1, 0)""",لا,نعم,لا,,ملغي (1=نعم)
PurchaseOrderDetail,EXPIRE_DATE,ExpireDate,DATE,لا,نعم,لا,,تاريخ انتهاء الصنف
PurchaseOrderDetail,BATCH_NO,BatchNo,VARCHAR2(30),لا,نعم,لا,,رقم التشغيلة/الدفعة
PurchaseOrderDetail,I_PRICE_VAT,ItemPriceVAT,NUMBER,لا,نعم,لا,,سعر الصنف بعد الضريبة
PurchaseOrderDetail,I_LENGTH,ItemLength,NUMBER,لا,نعم,لا,,طول الصنف
PurchaseOrderDetail,I_WIDTH,ItemWidth,NUMBER,لا,نعم,لا,,عرض الصنف
PurchaseOrderDetail,I_HEIGHT,ItemHeight,NUMBER,لا,نعم,لا,,ارتفاع الصنف
PurchaseOrderDetail,I_NUMBER,ItemNumber,NUMBER,لا,نعم,لا,,رقم العنصر التسلسلي
PurchaseOrderDetail,DIS_AMT,DiscountAmount,NUMBER,لا,نعم,لا,,مبلغ الخصم
PurchaseOrderDetail,DIS_AMT_MST,DiscountAmountMaster,NUMBER,لا,نعم,لا,,خصم رئيسي
PurchaseOrderDetail,DIS_PER,DiscountPercent,"""NUMBER(20, 17)""",لا,نعم,لا,,نسبة الخصم
PurchaseOrderDetail,DIS_AMT_DTL,DiscountAmountDetail,NUMBER,لا,نعم,لا,,مبلغ الخصم التفصيلي
PurchaseOrderDetail,DIS_PER2,DiscountPercent2,"""NUMBER(20, 17)""",لا,نعم,لا,,نسبة خصم إضافية
PurchaseOrderDetail,DIS_AMT_DTL2,DiscountAmountDetail2,NUMBER,لا,نعم,لا,,مبلغ خصم إضافي
PurchaseOrderDetail,DIS_PER3,DiscountPercent3,"""NUMBER(20, 17)""",لا,نعم,لا,,نسبة خصم إضافية ثالثة
PurchaseOrderDetail,DIS_AMT_DTL3,DiscountAmountDetail3,NUMBER,لا,نعم,لا,,مبلغ خصم إضافي ثالث
PurchaseOrderDetail,UNIT_SIZE,UnitSize,NUMBER,لا,نعم,لا,,حجم الوحدة
PurchaseOrderDetail,U_QTY,UnitQty,NUMBER,لا,نعم,لا,,كمية الوحدات
PurchaseOrderDetail,NOT_BILL_PRV_QTY,NotBillPreviousQty,NUMBER,لا,نعم,لا,,كمية لم يتم فوترتها سابقًا
PurchaseOrderDetail,BILL_PRV_QTY,BillPreviousQty,NUMBER,لا,نعم,لا,,كمية تم فوترتها سابقًا
PurchaseOrderDetail,WT_QTY,WeightQty,NUMBER,لا,نعم,لا,,كمية الوزن
PurchaseOrderDetail,WT_UNT,WeightUnit,VARCHAR2(10),لا,نعم,لا,,وحدة الوزن
PurchaseOrderDetail,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
PurchaseOrderDetail,PJ_NO,ProjectNo,VARCHAR2(15),لا,نعم,لا,,رقم المشروع
PurchaseOrderDetail,ACTV_NO,ActivityNo,VARCHAR2(15),لا,نعم,لا,,رقم النشاط
PurchaseOrderDetail,OTHR_AMT,OtherAmount,NUMBER,لا,نعم,لا,,مبالغ أخرى للصنف
PurchaseOrderDetail,VAT_PER,VATPercent,"""NUMBER(7, 4)""",لا,نعم,لا,,نسبة الضريبة
PurchaseOrderDetail,VAT_AMT,VATAmount,NUMBER,لا,نعم,لا,,مبلغ الضريبة
PurchaseOrderDetail,ARGMNT_NO,ArgumentNo,NUMBER,لا,نعم,لا,,رقم مرجعي خاص
PurchaseOrderDetail,DLVRY_DATE,DeliveryDate,DATE,لا,نعم,لا,,تاريخ التسليم للصنف
PurchaseOrderDetail,CMP_NO,CompanyNo,"""NUMBER(3, 0)""",نعم,لا,لا,,رقم الشركة
PurchaseOrderDetail,BRN_NO,BranchNo,"""NUMBER(6, 0)""",نعم,لا,لا,,رقم الفرع
PurchaseOrderDetail,BRN_YEAR,BranchYear,"""NUMBER(4, 0)""",لا,نعم,لا,,السنة المالية للفرع
PurchaseOrderDetail,BRN_USR,BranchUser,"""NUMBER(3, 0)""",لا,نعم,لا,,مستخدم الفرع
PurchaseOrderDetail,PKG_UNT,PackageUnit,VARCHAR2(10),لا,نعم,لا,,وحدة التغليف
PurchaseOrderDetail,PKG_UNT_SIZE,PackageUnitSize,"""NUMBER(10, 0)""",لا,نعم,لا,,حجم وحدة التغليف
PurchaseOrderDetail,PKG_QTY,PackageQty,NUMBER,لا,نعم,لا,,كمية التغليف
PurchaseOrderDetail,PKG_LENGTH,PackageLength,NUMBER,لا,نعم,لا,,طول التغليف
PurchaseOrderDetail,PKG_WIDTH,PackageWidth,NUMBER,لا,نعم,لا,,عرض التغليف
PurchaseOrderDetail,PKG_HEIGHT,PackageHeight,NUMBER,لا,نعم,لا,,ارتفاع التغليف
PurchaseOrderDetail,PKG_SIZE,PackageSize,NUMBER,لا,نعم,لا,,حجم التغليف
PurchaseOrderDetail,PKG_WEIGHT,PackageWeight,NUMBER,لا,نعم,لا,,وزن التغليف
PurchaseOrderDetail,DOC_NO_REF,DocNoRef,"""NUMBER(15, 0)""",لا,نعم,لا,,رقم المستند المرجعي
PurchaseOrderDetail,DOC_SER_REF,DocSerRef,"""NUMBER(38, 0)""",لا,نعم,لا,,تسلسل المستند المرجعي
PurchaseOrderDetail,DOC_SEQUENCE_REF,DocSequenceRef,"""NUMBER(38, 0)""",لا,نعم,لا,,تسلسل السطر المرجعي
PurchaseOrderDetail,UP_CNT,UpdateCount,"""NUMBER(10, 0)""",لا,نعم,لا,,عدد مرات التحديث
PurchaseOrderDetail,PJ_NO_REF,ProjectNoRef,VARCHAR2(15),لا,نعم,لا,,رقم المشروع المرجعي
PurchaseOrderDetail,SALE_PRICE,SalePrice,NUMBER,لا,نعم,لا,,سعر البيع للصنف
PurchaseOrderDetail,DOC_SEQ_TMP,DocSeqTmp,NUMBER,لا,نعم,لا,,تسلسل مؤقت للسطر
PurchaseOrderDetail,FIELD_DTL1,FieldDtl1,VARCHAR2(60),لا,نعم,لا,,حقل مرن 1
PurchaseOrderDetail,FIELD_DTL2,FieldDtl2,VARCHAR2(60),لا,نعم,لا,,حقل مرن 2
PurchaseOrderDetail,FIELD_DTL3,FieldDtl3,VARCHAR2(60),لا,نعم,لا,,حقل مرن 3
PurchaseOrderDetail,FIELD_DTL4,FieldDtl4,VARCHAR2(60),لا,نعم,لا,,حقل مرن 4
PurchaseOrderDetail,FIELD_DTL5,FieldDtl5,VARCHAR2(60),لا,نعم,لا,,حقل مرن 5
PurchaseOrderDetail,FIELD_DTL6,FieldDtl6,VARCHAR2(60),لا,نعم,لا,,حقل مرن 6
PurchaseOrderDetail,FIELD_DTL7,FieldDtl7,VARCHAR2(60),لا,نعم,لا,,حقل مرن 7
PurchaseOrderDetail,FIELD_DTL8,FieldDtl8,VARCHAR2(60),لا,نعم,لا,,حقل مرن 8
PurchaseOrderDetail,FIELD_DTL9,FieldDtl9,VARCHAR2(60),لا,نعم,لا,,حقل مرن 9
PurchaseOrderDetail,FIELD_DTL10,FieldDtl10,VARCHAR2(60),لا,نعم,لا,,حقل مرن 10
PurchaseQuotation,QT_NO,QuotationNo,"""NUMBER(15, 0)""",نعم,لا,لا,,رقم عرض السعر الرئيسي
PurchaseQuotation,QT_SER,QuotationSerial,"""NUMBER(38, 0)""",لا,نعم,لا,,الرقم التسلسلي للعرض
PurchaseQuotation,QT_DATE,QuotationDate,DATE,نعم,لا,لا,,تاريخ إصدار عرض السعر
PurchaseQuotation,A_CY,CurrencyCode,VARCHAR2(7),نعم,لا,لا,,رمز العملة
PurchaseQuotation,CUR_NO,CurrencyNo,"""NUMBER(4, 0)""",نعم,لا,لا,,رقم العملة
PurchaseQuotation,V_CODE,VendorCode,VARCHAR2(15),لا,نعم,لا,,كود المورد
PurchaseQuotation,V_NAME,VendorName,VARCHAR2(100),لا,نعم,لا,,اسم المورد
PurchaseQuotation,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
PurchaseQuotation,PJ_NO,ProjectNo,VARCHAR2(15),لا,نعم,لا,,رقم المشروع
PurchaseQuotation,ACTV_NO,ActivityNo,VARCHAR2(15),لا,نعم,لا,,رقم النشاط
PurchaseQuotation,A_DESC,Description,VARCHAR2(100),لا,نعم,لا,,وصف العرض/ملاحظات
PurchaseQuotation,PROCESSED,Processed,"""NUMBER(1, 0)""",لا,نعم,لا,,تمت المعالجة (1=نعم)
PurchaseQuotation,APPROVED,Approved,"""NUMBER(1, 0)""",لا,نعم,لا,,معتمد (1=نعم)
PurchaseQuotation,APRV_U_ID,ApprovedUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,مستخدم الاعتماد
PurchaseQuotation,APRV_DATE,ApprovedDate,DATE,لا,نعم,لا,,تاريخ الاعتماد
PurchaseQuotation,APRV_DSC,ApprovedDesc,VARCHAR2(500),لا,نعم,لا,,وصف الاعتماد
PurchaseQuotation,REF_NO,ReferenceNo,VARCHAR2(15),لا,نعم,لا,,رقم مرجعي إضافي
PurchaseQuotation,TEND_NO,TenderNo,VARCHAR2(15),لا,نعم,لا,,رقم المناقصة
PurchaseQuotation,TEND_DATE,TenderDate,DATE,لا,نعم,لا,,تاريخ المناقصة
PurchaseQuotation,REF_DATE,ReferenceDate,DATE,لا,نعم,لا,,تاريخ المرجع
PurchaseQuotation,PORT_OF_DEP,PortOfDeparture,VARCHAR2(100),لا,نعم,لا,,منفذ الشحن/المغادرة
PurchaseQuotation,REQ_DAYS,RequiredDays,"""NUMBER(5, 0)""",لا,نعم,لا,,عدد الأيام المطلوبة للتنفيذ
PurchaseQuotation,PAY_TERMS,PaymentTerms,VARCHAR2(500),لا,نعم,لا,,شروط الدفع
PurchaseQuotation,DISC_AMT,DiscountAmount,"""NUMBER(24, 9)""",لا,نعم,لا,,مبلغ الخصم
PurchaseQuotation,OTHR_AMT,OtherAmount,NUMBER,لا,نعم,لا,,مبالغ أخرى (خدمات/مصاريف)
PurchaseQuotation,QT_WITHOUT_OTHR_AMT,WithoutOtherAmount,"""NUMBER(1, 0)""",لا,نعم,لا,,بدون مبالغ أخرى (1=نعم)
PurchaseQuotation,CLC_VAT_PRICE_TYP,VATPriceType,NUMBER,لا,نعم,لا,,نوع احتساب الضريبة في السعر
PurchaseQuotation,FIELD1,Field1,VARCHAR2(250),لا,نعم,لا,,حقل مرن 1
PurchaseQuotation,FIELD2,Field2,VARCHAR2(250),لا,نعم,لا,,حقل مرن 2
PurchaseQuotation,FIELD3,Field3,VARCHAR2(250),لا,نعم,لا,,حقل مرن 3
PurchaseQuotation,FIELD4,Field4,VARCHAR2(250),لا,نعم,لا,,حقل مرن 4
PurchaseQuotation,FIELD5,Field5,VARCHAR2(250),لا,نعم,لا,,حقل مرن 5
PurchaseQuotation,FIELD6,Field6,VARCHAR2(250),لا,نعم,لا,,حقل مرن 6
PurchaseQuotation,FIELD7,Field7,VARCHAR2(250),لا,نعم,لا,,حقل مرن 7
PurchaseQuotation,FIELD8,Field8,VARCHAR2(250),لا,نعم,لا,,حقل مرن 8
PurchaseQuotation,FIELD9,Field9,VARCHAR2(250),لا,نعم,لا,,حقل مرن 9
PurchaseQuotation,FIELD10,Field10,VARCHAR2(250),لا,نعم,لا,,حقل مرن 10
PurchaseQuotation,DISC_AMT_MST,DiscountAmountMaster,NUMBER,لا,نعم,لا,,خصم رئيسي
PurchaseQuotation,DISC_AMT_DTL,DiscountAmountDetail,NUMBER,لا,نعم,لا,,خصم تفصيلي
PurchaseQuotation,VAT_AMT,VATAmount,NUMBER,لا,نعم,لا,,مبلغ الضريبة
PurchaseQuotation,USE_VAT,UseVAT,"""NUMBER(1, 0)""",لا,نعم,لا,,استخدام الضريبة (1=نعم)
PurchaseQuotation,AUTO_RENEW,AutoRenew,"""NUMBER(1, 0)""",لا,نعم,لا,,تجديد تلقائي (1=نعم)
PurchaseQuotation,PR_REP,ReportPriority,"""NUMBER(10, 0)""",لا,نعم,لا,,أولوية التقرير
PurchaseQuotation,AD_U_ID,AddedUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
PurchaseQuotation,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
PurchaseQuotation,UP_U_ID,UpdatedUserId,"""NUMBER(5, 0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
PurchaseQuotation,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
PurchaseQuotation,UP_CNT,UpdateCount,"""NUMBER(10, 0)""",لا,نعم,لا,,عدد مرات التحديث
PurchaseQuotation,CMP_NO,CompanyNo,"""NUMBER(3, 0)""",نعم,لا,لا,,رقم الشركة
PurchaseQuotation,BRN_NO,BranchNo,"""NUMBER(6, 0)""",نعم,لا,لا,,رقم الفرع
PurchaseQuotation,BRN_YEAR,BranchYear,"""NUMBER(4, 0)""",لا,نعم,لا,,السنة المالية للفرع
PurchaseQuotation,BRN_USR,BranchUser,"""NUMBER(3, 0)""",لا,نعم,لا,,مستخدم الفرع
PurchaseQuotation,CLC_TYP_NO_TAX,VATTypeNo,"""NUMBER(5, 0)""",لا,نعم,لا,,نوع احتساب الضريبة
PurchaseQuotation,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
PurchaseQuotation,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
PurchaseQuotation,COST_TYPE,CostType,VARCHAR2(5),لا,نعم,لا,,نوع التكلفة
PurchaseQuotation,QUOT_EXPIRE_DATE,QuotationExpireDate,DATE,لا,نعم,لا,,تاريخ انتهاء عرض السعر
